P_u,M_u,V_u,f_c,F_y,t_req_2017,t_req_2023,delta_t,delta_t_pct,excentricidad
150.0,500.0,50,3.5,50,2.75519710930291,2.7551971093029106,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,50,4.0,36,3.2470309324894346,3.2470309324894346,0.0,0.0,3.3333333333333335
150.0,500.0,50,4.0,40,3.080404013906112,3.080404013906112,0.0,0.0,3.3333333333333335
150.0,500.0,50,4.0,45,2.9042327560363623,2.9042327560363628,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,50,4.0,50,2.7551971093029097,2.7551971093029097,0.0,0.0,3.3333333333333335
150.0,500.0,50,4.5,36,3.2470309324894338,3.2470309324894333,-4.440892098500626e-16,-0.0,3.3333333333333335
150.0,500.0,50,4.5,40,3.080404013906111,3.080404013906111,0.0,0.0,3.3333333333333335
150.0,500.0,50,4.5,45,2.904232756036362,2.9042327560363614,-4.440892098500626e-16,-0.0,3.3333333333333335
150.0,500.0,50,4.5,50,2.755197109302909,2.755197109302909,0.0,0.0,3.3333333333333335
150.0,500.0,50,5.0,36,3.2470309324894364,3.2470309324894324,-3.9968028886505635e-15,-0.0,3.3333333333333335
150.0,500.0,50,5.0,40,3.0804040139061137,3.0804040139061097,-3.9968028886505635e-15,-0.0,3.3333333333333335
150.0,500.0,50,5.0,45,2.904232756036364,2.9042327560363606,-3.552713678800501e-15,-0.0,3.3333333333333335
150.0,500.0,50,5.0,50,2.755197109302911,2.7551971093029075,-3.552713678800501e-15,-0.0,3.3333333333333335
150.0,500.0,100,3.0,36,3.247030932489434,3.247030932489435,8.881784197001252e-16,0.0,3.3333333333333335
150.0,500.0,100,3.0,40,3.080404013906112,3.0804040139061124,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,100,3.0,45,2.9042327560363623,2.904232756036363,8.881784197001252e-16,0.0,3.3333333333333335
150.0,500.0,100,3.0,50,2.7551971093029093,2.75519710930291,8.881784197001252e-16,0.0,3.3333333333333335
150.0,500.0,100,3.5,36,3.247030932489435,3.247030932489436,8.881784197001252e-16,0.0,3.3333333333333335
150.0,500.0,100,3.5,40,3.0804040139061124,3.0804040139061133,8.881784197001252e-16,0.0,3.3333333333333335
150.0,500.0,100,3.5,45,2.904232756036363,2.9042327560363637,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,100,3.5,50,2.75519710930291,2.7551971093029106,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,100,4.0,36,3.2470309324894346,3.2470309324894346,0.0,0.0,3.3333333333333335
150.0,500.0,100,4.0,40,3.080404013906112,3.080404013906112,0.0,0.0,3.3333333333333335
150.0,500.0,100,4.0,45,2.9042327560363623,2.9042327560363628,4.440892098500626e-16,0.0,3.3333333333333335
150.0,500.0,100,4.0,50,2.7551971093029097,2.7551971093029097,0.0,0.0,3.3333333333333335
150.0,500.0,100,4.5,36,3.2470309324894338,3.2470309324894333,-4.440892098500626e-16,-0.0,3.3333333333333335
150.0,500.0,100,4.5,40,3.080404013906111,3.080404013906111,0.0,0.0,3.3333333333333335
150.0,500.0,100,4.5,45,2.904232756036362,2.9042327560363614,-4.440892098500626e-16,-0.0,3.3333333333333335
150.0,500.0,100,4.5,50,2.755197109302909,2.755197109302909,0.0,0.0,3.3333333333333335
150.0,500.0,100,5.0,36,3.2470309324894364,3.2470309324894324,-3.9968028886505635e-15,-0.0,3.3333333333333335
150.0,500.0,100,5.0,40,3.0804040139061137,3.0804040139061097,-3.9968028886505635e-15,-0.0,3.3333333333333335
150.0,500.0,100,5.0,45,2.904232756036364,2.9042327560363606,-3.552713678800501e-15,-0.0,3.3333333333333335
150.0,500.0,100,5.0,50,2.755197109302911,2.7551971093029075,-3.552713678800501e-15,-0.0,3.3333333333333335
200.0,0.0,0,3.0,36,3.142696805273545,3.142696805273544,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,0,3.0,40,2.98142396999972,2.9814239699997187,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,0,3.0,45,2.810913475705226,2.810913475705225,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,0,3.0,50,2.666666666666667,2.666666666666666,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,0,3.5,36,3.1426968052735447,3.1426968052735447,0.0,0.0,0.0
200.0,0.0,0,3.5,40,2.9814239699997196,2.981423969999719,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,0,3.5,45,2.810913475705226,2.8109134757052257,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,0,3.5,50,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0
200.0,0.0,0,4.0,36,3.142696805273542,3.1426968052735447,2.6645352591003757e-15,0.0,0.0
200.0,0.0,0,4.0,40,2.981423969999717,2.9814239699997196,2.6645352591003757e-15,0.0,0.0
200.0,0.0,0,4.0,45,2.8109134757052234,2.810913475705226,2.6645352591003757e-15,0.0,0.0
200.0,0.0,0,4.0,50,2.6666666666666643,2.6666666666666665,2.220446049250313e-15,0.0,0.0
200.0,0.0,0,4.5,36,3.1426968052735464,3.142696805273542,-4.440892098500626e-15,-0.0,0.0
200.0,0.0,0,4.5,40,2.9814239699997214,2.9814239699997174,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,0,4.5,45,2.810913475705228,2.810913475705224,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,0,4.5,50,2.6666666666666683,2.6666666666666647,-3.552713678800501e-15,-0.0,0.0
200.0,0.0,0,5.0,36,3.1426968052735424,3.1426968052735447,2.220446049250313e-15,0.0,0.0
200.0,0.0,0,5.0,40,2.9814239699997174,2.981423969999719,1.7763568394002505e-15,0.0,0.0
200.0,0.0,0,5.0,45,2.8109134757052243,2.8109134757052257,1.3322676295501878e-15,0.0,0.0
200.0,0.0,0,5.0,50,2.6666666666666647,2.6666666666666665,1.7763568394002505e-15,0.0,0.0
200.0,0.0,50,3.0,36,3.142696805273545,3.142696805273544,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,50,3.0,40,2.98142396999972,2.9814239699997187,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,50,3.0,45,2.810913475705226,2.810913475705225,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,50,3.0,50,2.666666666666667,2.666666666666666,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,50,3.5,36,3.1426968052735447,3.1426968052735447,0.0,0.0,0.0
200.0,0.0,50,3.5,40,2.9814239699997196,2.981423969999719,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,50,3.5,45,2.810913475705226,2.8109134757052257,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,50,3.5,50,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0
200.0,0.0,50,4.0,36,3.142696805273542,3.1426968052735447,2.6645352591003757e-15,0.0,0.0
200.0,0.0,50,4.0,40,2.981423969999717,2.9814239699997196,2.6645352591003757e-15,0.0,0.0
200.0,0.0,50,4.0,45,2.8109134757052234,2.810913475705226,2.6645352591003757e-15,0.0,0.0
200.0,0.0,50,4.0,50,2.6666666666666643,2.6666666666666665,2.220446049250313e-15,0.0,0.0
200.0,0.0,50,4.5,36,3.1426968052735464,3.142696805273542,-4.440892098500626e-15,-0.0,0.0
200.0,0.0,50,4.5,40,2.9814239699997214,2.9814239699997174,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,50,4.5,45,2.810913475705228,2.810913475705224,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,50,4.5,50,2.6666666666666683,2.6666666666666647,-3.552713678800501e-15,-0.0,0.0
200.0,0.0,50,5.0,36,3.1426968052735424,3.1426968052735447,2.220446049250313e-15,0.0,0.0
200.0,0.0,50,5.0,40,2.9814239699997174,2.981423969999719,1.7763568394002505e-15,0.0,0.0
200.0,0.0,50,5.0,45,2.8109134757052243,2.8109134757052257,1.3322676295501878e-15,0.0,0.0
200.0,0.0,50,5.0,50,2.6666666666666647,2.6666666666666665,1.7763568394002505e-15,0.0,0.0
200.0,0.0,100,3.0,36,3.142696805273545,3.142696805273544,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,100,3.0,40,2.98142396999972,2.9814239699997187,-1.3322676295501878e-15,-0.0,0.0
200.0,0.0,100,3.0,45,2.810913475705226,2.810913475705225,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,100,3.0,50,2.666666666666667,2.666666666666666,-8.881784197001252e-16,-0.0,0.0
200.0,0.0,100,3.5,36,3.1426968052735447,3.1426968052735447,0.0,0.0,0.0
200.0,0.0,100,3.5,40,2.9814239699997196,2.981423969999719,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,100,3.5,45,2.810913475705226,2.8109134757052257,-4.440892098500626e-16,-0.0,0.0
200.0,0.0,100,3.5,50,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0
200.0,0.0,100,4.0,36,3.142696805273542,3.1426968052735447,2.6645352591003757e-15,0.0,0.0
200.0,0.0,100,4.0,40,2.981423969999717,2.9814239699997196,2.6645352591003757e-15,0.0,0.0
200.0,0.0,100,4.0,45,2.8109134757052234,2.810913475705226,2.6645352591003757e-15,0.0,0.0
200.0,0.0,100,4.0,50,2.6666666666666643,2.6666666666666665,2.220446049250313e-15,0.0,0.0
200.0,0.0,100,4.5,36,3.1426968052735464,3.142696805273542,-4.440892098500626e-15,-0.0,0.0
200.0,0.0,100,4.5,40,2.9814239699997214,2.9814239699997174,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,100,4.5,45,2.810913475705228,2.810913475705224,-3.9968028886505635e-15,-0.0,0.0
200.0,0.0,100,4.5,50,2.6666666666666683,2.6666666666666647,-3.552713678800501e-15,-0.0,0.0
200.0,0.0,100,5.0,36,3.1426968052735424,3.1426968052735447,2.220446049250313e-15,0.0,0.0
200.0,0.0,100,5.0,40,2.9814239699997174,2.981423969999719,1.7763568394002505e-15,0.0,0.0
200.0,0.0,100,5.0,45,2.8109134757052243,2.8109134757052257,1.3322676295501878e-15,0.0,0.0
200.0,0.0,100,5.0,50,2.6666666666666647,2.6666666666666665,1.7763568394002505e-15,0.0,0.0
200.0,100.0,0,3.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,0,3.0,40,3.074627348693388,3.0746273486933875,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,0,3.0,45,2.8987864638436136,2.898786463843613,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,0,3.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,0,3.5,36,3.240941792705278,3.2409417927052786,4.440892098500626e-16,0.0,0.5
200.0,100.0,0,3.5,40,3.074627348693388,3.0746273486933884,4.440892098500626e-16,0.0,0.5
200.0,100.0,0,3.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,0,3.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,0,4.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,0,4.0,40,3.074627348693388,3.074627348693388,0.0,0.0,0.5
200.0,100.0,0,4.0,45,2.8987864638436136,2.8987864638436136,0.0,0.0,0.5
200.0,100.0,0,4.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,0,4.5,36,3.2409417927052786,3.240941792705278,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,0,4.5,40,3.0746273486933884,3.074627348693388,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,0,4.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,0,4.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,0,5.0,36,3.2409417927052804,3.240941792705279,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,0,5.0,40,3.0746273486933897,3.074627348693389,-8.881784197001252e-16,-0.0,0.5
200.0,100.0,0,5.0,45,2.8987864638436154,2.898786463843614,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,0,5.0,50,2.7500303028633475,2.7500303028633466,-8.881784197001252e-16,-0.0,0.5
200.0,100.0,50,3.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,50,3.0,40,3.074627348693388,3.0746273486933875,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,50,3.0,45,2.8987864638436136,2.898786463843613,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,50,3.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,50,3.5,36,3.240941792705278,3.2409417927052786,4.440892098500626e-16,0.0,0.5
200.0,100.0,50,3.5,40,3.074627348693388,3.0746273486933884,4.440892098500626e-16,0.0,0.5
200.0,100.0,50,3.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,50,3.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,50,4.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,50,4.0,40,3.074627348693388,3.074627348693388,0.0,0.0,0.5
200.0,100.0,50,4.0,45,2.8987864638436136,2.8987864638436136,0.0,0.0,0.5
200.0,100.0,50,4.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,50,4.5,36,3.2409417927052786,3.240941792705278,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,50,4.5,40,3.0746273486933884,3.074627348693388,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,50,4.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,50,4.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,50,5.0,36,3.2409417927052804,3.240941792705279,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,50,5.0,40,3.0746273486933897,3.074627348693389,-8.881784197001252e-16,-0.0,0.5
200.0,100.0,50,5.0,45,2.8987864638436154,2.898786463843614,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,50,5.0,50,2.7500303028633475,2.7500303028633466,-8.881784197001252e-16,-0.0,0.5
200.0,100.0,100,3.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,100,3.0,40,3.074627348693388,3.0746273486933875,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,100,3.0,45,2.8987864638436136,2.898786463843613,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,100,3.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,100,3.5,36,3.240941792705278,3.2409417927052786,4.440892098500626e-16,0.0,0.5
200.0,100.0,100,3.5,40,3.074627348693388,3.0746273486933884,4.440892098500626e-16,0.0,0.5
200.0,100.0,100,3.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,100,3.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,100,4.0,36,3.240941792705278,3.240941792705278,0.0,0.0,0.5
200.0,100.0,100,4.0,40,3.074627348693388,3.074627348693388,0.0,0.0,0.5
200.0,100.0,100,4.0,45,2.8987864638436136,2.8987864638436136,0.0,0.0,0.5
200.0,100.0,100,4.0,50,2.7500303028633457,2.7500303028633457,0.0,0.0,0.5
200.0,100.0,100,4.5,36,3.2409417927052786,3.240941792705278,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,100,4.5,40,3.0746273486933884,3.074627348693388,-4.440892098500626e-16,-0.0,0.5
200.0,100.0,100,4.5,45,2.898786463843614,2.898786463843614,0.0,0.0,0.5
200.0,100.0,100,4.5,50,2.750030302863346,2.750030302863346,0.0,0.0,0.5
200.0,100.0,100,5.0,36,3.2409417927052804,3.240941792705279,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,100,5.0,40,3.0746273486933897,3.074627348693389,-8.881784197001252e-16,-0.0,0.5
200.0,100.0,100,5.0,45,2.8987864638436154,2.898786463843614,-1.3322676295501878e-15,-0.0,0.5
200.0,100.0,100,5.0,50,2.7500303028633475,2.7500303028633466,-8.881784197001252e-16,-0.0,0.5
200.0,200.0,0,3.0,36,3.3362949805931224,3.3362949805931224,0.0,0.0,1.0
200.0,200.0,0,3.0,40,3.165087325458458,3.165087325458458,0.0,0.0,1.0
200.0,200.0,0,3.0,45,2.9840729478390253,2.9840729478390253,0.0,0.0,1.0
200.0,200.0,0,3.0,50,2.8309401657792455,2.8309401657792455,0.0,0.0,1.0
200.0,200.0,0,3.5,36,3.3362949805931232,3.3362949805931224,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,0,3.5,40,3.165087325458459,3.165087325458458,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,0,3.5,45,2.984072947839026,2.9840729478390253,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,0,3.5,50,2.8309401657792463,2.8309401657792455,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,0,4.0,36,3.336294980593121,3.3362949805931232,2.220446049250313e-15,0.0,1.0
200.0,200.0,0,4.0,40,3.1650873254584573,3.165087325458459,1.7763568394002505e-15,0.0,1.0
200.0,200.0,0,4.0,45,2.984072947839024,2.9840729478390258,1.7763568394002505e-15,0.0,1.0
200.0,200.0,0,4.0,50,2.8309401657792446,2.830940165779246,1.3322676295501878e-15,0.0,1.0
200.0,200.0,0,4.5,36,3.33629498059312,3.336294980593123,2.6645352591003757e-15,0.0,1.0
200.0,200.0,0,4.5,40,3.165087325458456,3.1650873254584586,2.6645352591003757e-15,0.0,1.0
200.0,200.0,0,4.5,45,2.984072947839023,2.9840729478390258,2.6645352591003757e-15,0.0,1.0
200.0,200.0,0,4.5,50,2.8309401657792432,2.830940165779246,2.6645352591003757e-15,0.0,1.0
200.0,200.0,0,5.0,36,3.336294980593122,3.3362949805931232,1.3322676295501878e-15,0.0,1.0
200.0,200.0,0,5.0,40,3.1650873254584577,3.165087325458459,1.3322676295501878e-15,0.0,1.0
200.0,200.0,0,5.0,45,2.984072947839025,2.9840729478390258,8.881784197001252e-16,0.0,1.0
200.0,200.0,0,5.0,50,2.830940165779245,2.830940165779246,8.881784197001252e-16,0.0,1.0
200.0,200.0,50,3.0,36,3.3362949805931224,3.3362949805931224,0.0,0.0,1.0
200.0,200.0,50,3.0,40,3.165087325458458,3.165087325458458,0.0,0.0,1.0
200.0,200.0,50,3.0,45,2.9840729478390253,2.9840729478390253,0.0,0.0,1.0
200.0,200.0,50,3.0,50,2.8309401657792455,2.8309401657792455,0.0,0.0,1.0
200.0,200.0,50,3.5,36,3.3362949805931232,3.3362949805931224,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,50,3.5,40,3.165087325458459,3.165087325458458,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,50,3.5,45,2.984072947839026,2.9840729478390253,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,50,3.5,50,2.8309401657792463,2.8309401657792455,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,50,4.0,36,3.336294980593121,3.3362949805931232,2.220446049250313e-15,0.0,1.0
200.0,200.0,50,4.0,40,3.1650873254584573,3.165087325458459,1.7763568394002505e-15,0.0,1.0
200.0,200.0,50,4.0,45,2.984072947839024,2.9840729478390258,1.7763568394002505e-15,0.0,1.0
200.0,200.0,50,4.0,50,2.8309401657792446,2.830940165779246,1.3322676295501878e-15,0.0,1.0
200.0,200.0,50,4.5,36,3.33629498059312,3.336294980593123,2.6645352591003757e-15,0.0,1.0
200.0,200.0,50,4.5,40,3.165087325458456,3.1650873254584586,2.6645352591003757e-15,0.0,1.0
200.0,200.0,50,4.5,45,2.984072947839023,2.9840729478390258,2.6645352591003757e-15,0.0,1.0
200.0,200.0,50,4.5,50,2.8309401657792432,2.830940165779246,2.6645352591003757e-15,0.0,1.0
200.0,200.0,50,5.0,36,3.336294980593122,3.3362949805931232,1.3322676295501878e-15,0.0,1.0
200.0,200.0,50,5.0,40,3.1650873254584577,3.165087325458459,1.3322676295501878e-15,0.0,1.0
200.0,200.0,50,5.0,45,2.984072947839025,2.9840729478390258,8.881784197001252e-16,0.0,1.0
200.0,200.0,50,5.0,50,2.830940165779245,2.830940165779246,8.881784197001252e-16,0.0,1.0
200.0,200.0,100,3.0,36,3.3362949805931224,3.3362949805931224,0.0,0.0,1.0
200.0,200.0,100,3.0,40,3.165087325458458,3.165087325458458,0.0,0.0,1.0
200.0,200.0,100,3.0,45,2.9840729478390253,2.9840729478390253,0.0,0.0,1.0
200.0,200.0,100,3.0,50,2.8309401657792455,2.8309401657792455,0.0,0.0,1.0
200.0,200.0,100,3.5,36,3.3362949805931232,3.3362949805931224,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,100,3.5,40,3.165087325458459,3.165087325458458,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,100,3.5,45,2.984072947839026,2.9840729478390253,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,100,3.5,50,2.8309401657792463,2.8309401657792455,-8.881784197001252e-16,-0.0,1.0
200.0,200.0,100,4.0,36,3.336294980593121,3.3362949805931232,2.220446049250313e-15,0.0,1.0
200.0,200.0,100,4.0,40,3.1650873254584573,3.165087325458459,1.7763568394002505e-15,0.0,1.0
200.0,200.0,100,4.0,45,2.984072947839024,2.9840729478390258,1.7763568394002505e-15,0.0,1.0
200.0,200.0,100,4.0,50,2.8309401657792446,2.830940165779246,1.3322676295501878e-15,0.0,1.0
200.0,200.0,100,4.5,36,3.33629498059312,3.336294980593123,2.6645352591003757e-15,0.0,1.0
200.0,200.0,100,4.5,40,3.165087325458456,3.1650873254584586,2.6645352591003757e-15,0.0,1.0
200.0,200.0,100,4.5,45,2.984072947839023,2.9840729478390258,2.6645352591003757e-15,0.0,1.0
200.0,200.0,100,4.5,50,2.8309401657792432,2.830940165779246,2.6645352591003757e-15,0.0,1.0
200.0,200.0,100,5.0,36,3.336294980593122,3.3362949805931232,1.3322676295501878e-15,0.0,1.0
200.0,200.0,100,5.0,40,3.1650873254584577,3.165087325458459,1.3322676295501878e-15,0.0,1.0
200.0,200.0,100,5.0,45,2.984072947839025,2.9840729478390258,8.881784197001252e-16,0.0,1.0
200.0,200.0,100,5.0,50,2.830940165779245,2.830940165779246,8.881784197001252e-16,0.0,1.0
200.0,300.0,0,3.0,36,3.42899762195281,3.4289976219528095,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,0,3.0,40,3.2530327730015607,3.2530327730015602,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,0,3.0,45,3.0669887109486433,3.066988710948643,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,0,3.0,50,2.909600965386453,2.9096009653864523,-8.881784197001252e-16,-0.0,1.5
200.0,300.0,0,3.5,36,3.428997621952809,3.4289976219528095,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,3.5,40,3.25303277300156,3.2530327730015602,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,3.5,45,3.0669887109486424,3.066988710948643,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,3.5,50,2.9096009653864523,2.9096009653864527,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,4.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
200.0,300.0,0,4.0,40,3.2530327730015602,3.2530327730015602,0.0,0.0,1.5
200.0,300.0,0,4.0,45,3.066988710948643,3.066988710948643,0.0,0.0,1.5
200.0,300.0,0,4.0,50,2.9096009653864527,2.9096009653864523,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,0,4.5,36,3.42899762195281,3.4289976219528104,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,4.5,40,3.2530327730015607,3.253032773001561,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,4.5,45,3.0669887109486433,3.066988710948644,4.440892098500626e-16,0.0,1.5
200.0,300.0,0,4.5,50,2.909600965386453,2.909600965386453,0.0,0.0,1.5
200.0,300.0,0,5.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
200.0,300.0,0,5.0,40,3.2530327730015602,3.2530327730015602,0.0,0.0,1.5
200.0,300.0,0,5.0,45,3.066988710948643,3.066988710948643,0.0,0.0,1.5
200.0,300.0,0,5.0,50,2.9096009653864523,2.9096009653864523,0.0,0.0,1.5
200.0,300.0,50,3.0,36,3.42899762195281,3.4289976219528095,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,50,3.0,40,3.2530327730015607,3.2530327730015602,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,50,3.0,45,3.0669887109486433,3.066988710948643,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,50,3.0,50,2.909600965386453,2.9096009653864523,-8.881784197001252e-16,-0.0,1.5
200.0,300.0,50,3.5,36,3.428997621952809,3.4289976219528095,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,3.5,40,3.25303277300156,3.2530327730015602,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,3.5,45,3.0669887109486424,3.066988710948643,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,3.5,50,2.9096009653864523,2.9096009653864527,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,4.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
200.0,300.0,50,4.0,40,3.2530327730015602,3.2530327730015602,0.0,0.0,1.5
200.0,300.0,50,4.0,45,3.066988710948643,3.066988710948643,0.0,0.0,1.5
200.0,300.0,50,4.0,50,2.9096009653864527,2.9096009653864523,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,50,4.5,36,3.42899762195281,3.4289976219528104,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,4.5,40,3.2530327730015607,3.253032773001561,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,4.5,45,3.0669887109486433,3.066988710948644,4.440892098500626e-16,0.0,1.5
200.0,300.0,50,4.5,50,2.909600965386453,2.909600965386453,0.0,0.0,1.5
200.0,300.0,50,5.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
200.0,300.0,50,5.0,40,3.2530327730015602,3.2530327730015602,0.0,0.0,1.5
200.0,300.0,50,5.0,45,3.066988710948643,3.066988710948643,0.0,0.0,1.5
200.0,300.0,50,5.0,50,2.9096009653864523,2.9096009653864523,0.0,0.0,1.5
200.0,300.0,100,3.0,36,3.42899762195281,3.4289976219528095,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,100,3.0,40,3.2530327730015607,3.2530327730015602,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,100,3.0,45,3.0669887109486433,3.066988710948643,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,100,3.0,50,2.909600965386453,2.9096009653864523,-8.881784197001252e-16,-0.0,1.5
200.0,300.0,100,3.5,36,3.428997621952809,3.4289976219528095,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,3.5,40,3.25303277300156,3.2530327730015602,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,3.5,45,3.0669887109486424,3.066988710948643,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,3.5,50,2.9096009653864523,2.9096009653864527,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,4.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
200.0,300.0,100,4.0,40,3.2530327730015602,3.2530327730015602,0.0,0.0,1.5
200.0,300.0,100,4.0,45,3.066988710948643,3.066988710948643,0.0,0.0,1.5
200.0,300.0,100,4.0,50,2.9096009653864527,2.9096009653864523,-4.440892098500626e-16,-0.0,1.5
200.0,300.0,100,4.5,36,3.42899762195281,3.4289976219528104,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,4.5,40,3.2530327730015607,3.253032773001561,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,4.5,45,3.0669887109486433,3.066988710948644,4.440892098500626e-16,0.0,1.5
200.0,300.0,100,4.5,50,2.909600965386453,2.909600965386453,0.0,0.0,1.5
200.0,300.0,100,5.0,36,3.4289976219528095,3.4289976219528095,0.0,0.0,1.5
